,placeLabel,placeLabelE,heritage,longitude,latitude,UNESCO,image,wikicode,wiki_links,Nbwikis,LgWiki,LgWrdContent,NbPhotos,TotalWords
570,mÃ©dersa Bir Lahjar,Madrasa of Bir Lahjar,1,10.1653978,36.8008806,1,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20Medersa%20el%20Bacha%202.jpg,Q12241672,https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A8%D8%A6%D8%B1_%D8%A7%D9%84%D8%A3%D8%AD%D8%AC%D8%A7%D8%B1; https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A7%80%E0%A6%B0_%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A6%9C%E0%A6%BE%E0%A6%B0_%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%BE; https://commons.wikimedia.org/wiki/Category:Medersa_Bir_Lahjar; https://en.wikipedia.org/wiki/Madrasa_Bir_Lahjar; https://fr.wikipedia.org/wiki/M%C3%A9dersa_Bir_Lahjar; https://uz.wikipedia.org/wiki/Bir_Lahjar_madrasasi,6.0,https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A8%D8%A6%D8%B1_%D8%A7%D9%84%D8%A3%D8%AD%D8%AC%D8%A7%D8%B1,233.0,12.0,4388.0
571,Madaure,Madauros,0,7.902356,36.07783,0,http://commons.wikimedia.org/wiki/Special:FilePath/Madaure%2C%202%2C%201975.jpg,Q11936307,https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%D8%A7%D9%88%D8%B1%D9%88%D8%B3; https://ca.wikipedia.org/wiki/Madaure; https://commons.wikimedia.org/wiki/Category:Madaure; https://en.wikipedia.org/wiki/Madauros; https://eo.wikipedia.org/wiki/Madauros; https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%D9%88%D8%B1%D9%88%D8%B3; https://fr.wikipedia.org/wiki/Madaure_(Antique); https://nl.wikipedia.org/wiki/Madauros; https://pt.wikipedia.org/wiki/Madaura; https://sw.wikipedia.org/wiki/Madauros,10.0,https://ca.wikipedia.org/wiki/Madaure,176.0,2.0,6977.0
572,mÃ©dersa Saheb EttabaÃ¢,Madrasa of Saheb EttabaÃ¢,1,10.1662412,36.808122,1,http://commons.wikimedia.org/wiki/Special:FilePath/Medersa%20Tabiiya%20Tunis.JPG,Q12192626,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A7%D9%84%D8%B7%D8%A7%D8%A8%D8%B9%D9%8A%D8%A9; https://commons.wikimedia.org/wiki/Category:Medersa_Saheb_Ettaba%C3%A2; https://en.wikipedia.org/wiki/Madrasa_Saheb_Ettaba%C3%A2; https://fr.wikipedia.org/wiki/M%C3%A9dersa_Saheb_Ettaba%C3%A2; https://uz.wikipedia.org/wiki/Sohib_al-Tabah_madrasasi,5.0,https://fr.wikipedia.org/wiki/M%C3%A9dersa_Saheb_Ettaba%C3%A2,493.0,5.0,6028.0
573,mÃ©dersa El Yusefiya,Madrasa of El Yusefiya,1,10.17558,36.793,1,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dersa%20El%20Yusefiya%20photo%203%20%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9%20%D8%A7%D9%84%D9%8A%D9%88%D8%B3%D9%81%D9%8A%D8%A9.jpg,Q12192660,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A7%D9%84%D9%8A%D9%88%D8%B3%D9%81%D9%8A%D8%A9; https://commons.wikimedia.org/wiki/Category:Medersa_El_Yusefiya; https://en.wikipedia.org/wiki/Madrasa_El_Yusefiya; https://fr.wikipedia.org/wiki/M%C3%A9dersa_El_Yusefiya; https://uz.wikipedia.org/wiki/Al-Yusufiya_madrasasi,5.0,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9_%D8%A7%D9%84%D9%8A%D9%88%D8%B3%D9%81%D9%8A%D8%A9,222.0,4.0,1402.0
574,Conservatoire national de musique de Tunis,National Conservatory of Music (Tunis),1,10.175463,36.800665,0,http://commons.wikimedia.org/wiki/Special:FilePath/Par%20la%20rue%20zarkoun%202.JPG,Q2994533,https://commons.wikimedia.org/wiki/Category:National_Conservatory_of_Music_(Tunis); https://es.wikipedia.org/wiki/Conservatorio_Nacional_de_M%C3%BAsica_(T%C3%BAnez); https://fr.wikipedia.org/wiki/Conservatoire_national_de_musique_de_Tunis,3.0,https://es.wikipedia.org/wiki/Conservatorio_Nacional_de_M%C3%BAsica_(T%C3%BAnez),200.0,2.0,33883.0
575,fort de Tabarka,Tabarka Fort,1,8.758721,36.965298,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tabarka1.jpg,Q42754740,https://commons.wikimedia.org/wiki/Category:Tabarka_fort; https://nl.wikipedia.org/wiki/Fort_Tabarka,2.0,https://nl.wikipedia.org/wiki/Fort_Tabarka,449.0,6.0,5173.0
576,feu de Bizerte (jetÃ©e est),Bizerte light (east pier),0,9.89,37.27111111,0,http://commons.wikimedia.org/wiki/Special:FilePath/Sea%20..%20Bizerte.jpg,Q38999822,https://fr.wikipedia.org/wiki/Feu_de_Bizerte_(jet%C3%A9e_est),1.0,https://fr.wikipedia.org/wiki/Feu_de_Bizerte_(jet%C3%A9e_est),336.0,8.0,4724.0
577,Ã©glise de Sidi Thabet,Church of Sidi Thabet,0,10.04309,36.90876,0,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20de%20Sidi%20Thabet%202023.jpg,Q56302544,https://commons.wikimedia.org/wiki/Category:Sidi_Thabet_church; https://fr.wikipedia.org/wiki/%C3%89glise_de_Sidi_Thabet,2.0,https://fr.wikipedia.org/wiki/%C3%89glise_de_Sidi_Thabet,1002.0,8.0,2404.0
578,L'Ãveil d'une nation,The Rise of a Nation,0,10.12944,36.8114194,0,http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ade%20du%20Palais%20Ksar%20Said%2011.jpg,Q27941189,https://ar.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF_%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%86:_%D8%B5%D8%AD%D9%88%D8%A9_%D8%A3%D9%85%D8%A9; https://commons.wikimedia.org/wiki/Category:The_Rise_of_a_Nation; https://es.wikipedia.org/wiki/El_despertar_de_una_naci%C3%B3n; https://fr.wikipedia.org/wiki/L%27%C3%89veil_d%27une_nation; https://pt.wikipedia.org/wiki/O_despertar_de_uma_na%C3%A7%C3%A3o,5.0,https://pt.wikipedia.org/wiki/O_despertar_de_uma_na%C3%A7%C3%A3o,393.0,6.0,10517.0
579,MÃ©tropole orthodoxe de Carthage,Metropolis of Carthage,0,10.1789,36.8003,0,http://commons.wikimedia.org/wiki/Special:FilePath/Tunisia193.jpg,Q3333873,https://el.wikipedia.org/wiki/%CE%99%CE%B5%CF%81%CE%AC_%CE%9C%CE%B7%CF%84%CF%81%CF%8C%CF%80%CE%BF%CE%BB%CE%B9%CF%82_%CE%9A%CE%B1%CF%81%CE%B8%CE%B1%CE%B3%CE%AD%CE%BD%CE%B7%CF%82; https://fr.wikipedia.org/wiki/M%C3%A9tropole_orthodoxe_de_Carthage; https://id.wikipedia.org/wiki/Metropolis_Kartago; https://pl.wikipedia.org/wiki/Metropolia_Kartaginy; https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%84%D0%B0%D0%B3%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D0%B8%D1%8F,5.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%84%D0%B0%D0%B3%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D0%B8%D1%8F,603.0,1.0,11549.0
580,archives nationales de Tunisie,National Archives of Tunisia,0,10.164896,36.799698,0,http://commons.wikimedia.org/wiki/Special:FilePath/ArchNat.JPG,Q2860551,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A3%D8%B1%D8%B4%D9%8A%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A; https://commons.wikimedia.org/wiki/Category:National_Archives_of_Tunisia; https://en.wikipedia.org/wiki/National_Archives_of_Tunisia; https://es.wikipedia.org/wiki/Archivos_Nacionales_de_T%C3%BAnez; https://fr.wikipedia.org/wiki/Archives_nationales_de_Tunisie,5.0,https://en.wikipedia.org/wiki/National_Archives_of_Tunisia,1472.0,2.0,11989.0
581,HMS Cairo,HMS Cairo,0,10.36666667,37.43333333,0,http://commons.wikimedia.org/wiki/Special:FilePath/HMS%20Cairo.jpg,Q2397126,"https://commons.wikimedia.org/wiki/Category:HMS_Cairo_(D87); https://de.wikipedia.org/wiki/Cairo_(Schiff,_1919); https://en.wikipedia.org/wiki/HMS_Cairo_(D87); https://fa.wikipedia.org/wiki/%D8%A7%DA%86%E2%80%8C%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3_%DA%A9%D8%A7%DB%8C%D8%B1%D9%88_(%D8%AF%DB%8C%DB%B8%DB%B7); https://fi.wikipedia.org/wiki/HMS_Cairo; https://fr.wikipedia.org/wiki/HMS_Cairo_(D87); https://it.wikipedia.org/wiki/HMS_Cairo; https://ja.wikipedia.org/wiki/%E3%82%AB%E3%82%A4%E3%83%AD_(%E8%BB%BD%E5%B7%A1%E6%B4%8B%E8%89%A6); https://uk.wikipedia.org/wiki/HMS_Cairo_(D87); https://vi.wikipedia.org/wiki/HMS_Cairo_(D87)",10.0,https://en.wikipedia.org/wiki/HMS_Cairo_(D87),1519.0,2.0,14099.0
582,thÃ©Ã¢tre de Kasserine,Theatre of Kasserine,1,8.79936,35.16753,0,http://commons.wikimedia.org/wiki/Special:FilePath/Kasserine.jpg,Q42760330,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B3%D8%B1%D8%AD_%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A_(%D8%A7%D9%84%D9%82%D8%B5%D8%B1%D9%8A%D9%86),1.0,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B3%D8%B1%D8%AD_%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A_(%D8%A7%D9%84%D9%82%D8%B5%D8%B1%D9%8A%D9%86),64.0,3.0,14425.0
583,OpÃ©ration Halberd,Operation Halberd,0,10.7667,37.5167,0,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Royal%20Navy%20during%20the%20Second%20World%20War%20A5634.jpg,Q3062545,https://commons.wikimedia.org/wiki/Category:Operation_Halberd; https://en.wikipedia.org/wiki/Operation_Halberd; https://fi.wikipedia.org/wiki/Operaatio_Halberd; https://fr.wikipedia.org/wiki/Op%C3%A9ration_Halberd; https://it.wikipedia.org/wiki/Operazione_Halberd; https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%AB%E3%83%90%E3%83%BC%E3%83%89%E4%BD%9C%E6%88%A6; https://lt.wikipedia.org/wiki/Operacija_Alebarda; https://nl.wikipedia.org/wiki/Operatie_Halberd; https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%C2%AB%D0%90%D0%BB%D0%B5%D0%B1%D0%B0%D1%80%D0%B4%D0%B0%C2%BB; https://sl.wikipedia.org/wiki/Operacija_Halberd; https://uk.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D1%96%D1%8F_%C2%AB%D0%93%D0%B0%D0%BB%D1%8C%D0%B1%D0%B5%D0%B4%C2%BB,11.0,https://fr.wikipedia.org/wiki/Op%C3%A9ration_Halberd,2226.0,10.0,30594.0
584,parc national de Jebel Serj,Jebel Serj National Park,0,9.54972,35.9367,0,http://commons.wikimedia.org/wiki/Special:FilePath/Barrage%20Lakhmess%20Djebel%20Serj.JPG,Q3364453,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D9%82%D8%A9_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9_%D8%A8%D8%AC%D8%A8%D9%84_%D8%A7%D9%84%D8%B3%D8%B1%D8%AC; https://ceb.wikipedia.org/wiki/Jebel_Serj_National_Park; https://commons.wikimedia.org/wiki/Category:Jebel_Serj_National_Park; https://en.wikipedia.org/wiki/Jebel_Serj_National_Park; https://es.wikipedia.org/wiki/Parque_nacional_de_Jebel_Serj; https://fr.wikipedia.org/wiki/Parc_national_de_Jebel_Serj; https://it.wikipedia.org/wiki/Parco_nazionale_di_Djebel_Serj; https://pt.wikipedia.org/wiki/Parque_Nacional_Jebel_Serj; https://tr.wikipedia.org/wiki/Cebel_Serc_Mill%C3%AE_Park%C4%B1; https://zh.wikipedia.org/wiki/%E5%A1%9E%E7%88%BE%E5%AD%A3%E5%B1%B1%E5%9C%8B%E5%AE%B6%E5%85%AC%E5%9C%92,10.0,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D9%82%D8%A9_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9_%D8%A8%D8%AC%D8%A8%D9%84_%D8%A7%D9%84%D8%B3%D8%B1%D8%AC,85.0,3.0,33121.0
585,esplanade Gambetta,Esplanade Gambetta,0,10.1857,36.804,0,http://commons.wikimedia.org/wiki/Special:FilePath/Esplanade%20Gambetta%20en%201930.jpg,Q3058442,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AD%D8%A9_%D8%BA%D8%A7%D9%85%D8%A8%D9%8A%D8%AA%D8%A7; https://arz.wikipedia.org/wiki/%D9%85%D9%8A%D8%AF%D8%A7%D9%86_%D8%AC%D8%A7%D9%85%D8%A8%D9%8A%D8%AA%D8%A7; https://en.wikipedia.org/wiki/Esplanade_Gambetta,3.0,https://arz.wikipedia.org/wiki/%D9%85%D9%8A%D8%AF%D8%A7%D9%86_%D8%AC%D8%A7%D9%85%D8%A8%D9%8A%D8%AA%D8%A7,58.0,5.0,1474.0
586,pont RadÃ¨s-La Goulette,RadÃ¨s-La Goulette Bridge,0,10.2787,36.7953,0,http://commons.wikimedia.org/wiki/Special:FilePath/Rad%C3%A8s-La%20Goulette%20Bridge.jpg,Q3396694,https://ar.wikipedia.org/wiki/%D8%AC%D8%B3%D8%B1_%D8%B1%D8%A7%D8%AF%D8%B3_-_%D8%AD%D9%84%D9%82_%D8%A7%D9%84%D9%88%D8%A7%D8%AF%D9%8A; https://commons.wikimedia.org/wiki/Category:Rad%C3%A8s-La_Goulette_Bridge; https://en.wikipedia.org/wiki/Rad%C3%A8s%E2%80%93La_Goulette_bridge; https://es.wikipedia.org/wiki/Puente_Rad%C3%A8s-La_Goulette; https://fr.wikipedia.org/wiki/Pont_Rad%C3%A8s-La_Goulette; https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%87%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%AC%E3%83%83%E3%83%88%E6%A9%8B,6.0,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%87%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%AC%E3%83%83%E3%83%88%E6%A9%8B,91.0,1.0,1281.0
587,siÃ¨ge d'Hippone,Siege of Hippo Regius,0,7.766666666,36.9,0,http://commons.wikimedia.org/wiki/Special:FilePath/Hippo%20Regius%20Algeria%206.jpg,Q7510087,https://en.wikipedia.org/wiki/Siege_of_Hippo_Regius; https://es.wikipedia.org/wiki/Sitio_de_Hipona_Regio; https://fr.wikipedia.org/wiki/Si%C3%A8ge_d%27Hippone; https://it.wikipedia.org/wiki/Assedio_di_Ippona; https://pl.wikipedia.org/wiki/Obl%C4%99%C5%BCenie_Hippony_przez_Wandal%C3%B3w; https://pt.wikipedia.org/wiki/Cerco_de_Hipona; https://sw.wikipedia.org/wiki/Kuzingirwa_kwa_Hippo_Regius,7.0,https://en.wikipedia.org/wiki/Siege_of_Hippo_Regius,746.0,4.0,3639.0
588,tombe de NikolaÃ¯ Obosenko,Grave of Nikolai Obosenko,0,9.78111,37.16917,0,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%20%D0%9D.%D0%9E%D0%B1%D0%BE%D1%81%D0%B5%D0%BD%D0%BA%D0%BE.jpg,Q110319465,https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%8F_%D0%9E%D0%B1%D0%BE%D1%81%D0%B5%D0%BD%D0%BA%D0%BE,1.0,https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%8F_%D0%9E%D0%B1%D0%BE%D1%81%D0%B5%D0%BD%D0%BA%D0%BE,524.0,4.0,130667.0
589,campagne de Tunisie,Tunisia campaign,0,9,34,0,http://commons.wikimedia.org/wiki/Special:FilePath/SC167334t.jpg,Q852365,https://ar.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D8%A9_%D8%AA%D9%88%D9%86%D8%B3; https://bg.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D0%B7%D0%B8%D0%B9%D1%81%D0%BA%D0%B0_%D0%BA%D0%B0%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F; https://ca.wikipedia.org/wiki/Campanya_de_Tun%C3%ADsia; https://cs.wikipedia.org/wiki/Tunisk%C3%A9_ta%C5%BEen%C3%AD; https://da.wikipedia.org/wiki/Felttoget_i_Tunesien; https://de.wikipedia.org/wiki/Tunesienfeldzug; https://en.wikipedia.org/wiki/Tunisian_campaign; https://es.wikipedia.org/wiki/Campa%C3%B1a_de_T%C3%BAnez; https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%AA%D9%88%D9%86%D8%B3; https://fi.wikipedia.org/wiki/Tunisian_taistelut; https://fr.wikipedia.org/wiki/Campagne_de_Tunisie; https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%A2%D7%A8%D7%9B%D7%94_%D7%91%D7%AA%D7%95%D7%A0%D7%99%D7%A1%D7%99%D7%94; https://hu.wikipedia.org/wiki/Tun%C3%A9ziai_hadj%C3%A1rat; https://id.wikipedia.org/wiki/Pertempuran_Tunisia; https://it.wikipedia.org/wiki/Campagna_di_Tunisia; https://ka.wikipedia.org/wiki/%E1%83%A2%E1%83%A3%E1%83%9C%E1%83%98%E1%83%A1%E1%83%98%E1%83%A1_%E1%83%99%E1%83%90%E1%83%9B%E1%83%9E%E1%83%90%E1%83%9C%E1%83%98%E1%83%90_(%E1%83%9B%E1%83%9B%E1%83%9D); https://ko.wikipedia.org/wiki/%ED%8A%80%EB%8B%88%EC%A7%80_%EC%A0%84%EC%97%AD; https://mk.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81%D0%BA%D0%B8_%D0%BF%D0%BE%D1%85%D0%BE%D0%B4; https://ms.wikipedia.org/wiki/Kempen_Tunisia; https://oc.wikipedia.org/wiki/Campanha_de_Tunisia; https://ps.wikipedia.org/wiki/%D8%AF_%D8%AA%D9%88%D9%86%D8%B3_%DA%A9%D9%85%D9%BE%D8%A7%D9%8A%D9%86; https://pt.wikipedia.org/wiki/Campanha_da_Tun%C3%ADsia; https://pt.wikiquote.org/wiki/Campanha_da_Tun%C3%ADsia; https://ro.wikipedia.org/wiki/Campania_din_Tunisia; https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%BA%D0%B0%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F; https://sr.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D0%B8%D1%81%D0%BA%D0%B0_%D0%BA%D0%B0%D0%BC%D0%BF%D0%B0%D1%9A%D0%B0; https://sv.wikipedia.org/wiki/F%C3%A4ltt%C3%A5get_i_Tunisien; https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%A9%E0%AE%BF%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AF%8B%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%8A%E0%AE%9F%E0%AE%B0%E0%AF%8D; https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%97%E0%B8%B1%E0%B8%9E%E0%B8%95%E0%B8%B9%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2; https://tr.wikipedia.org/wiki/Tunus_Cephesi; https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D0%BD%D1%96%D1%81%D1%8C%D0%BA%D0%B0_%D0%BA%D0%B0%D0%BC%D0%BF%D0%B0%D0%BD%D1%96%D1%8F; https://vi.wikipedia.org/wiki/Chi%E1%BA%BFn_d%E1%BB%8Bch_Tunisia; https://zh.wikipedia.org/wiki/%E7%AA%81%E5%B0%BC%E8%A5%BF%E4%BA%9E%E6%88%B0%E5%BD%B9,33.0,https://fr.wikipedia.org/wiki/Campagne_de_Tunisie,10116.0,36.0,119830.0
